image_id,source_dataset,orig_relpath,class_label,product_identity,cluster_size,modality,apparent_capture_condition,width,height,format,notes
roboflow_counterfeit_med_detection_63c53f518e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images240_jpg.rf.aa4d256e4194df9b10b1558eb74f8796.jpg,authentic,pid_00078,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_5c71aa662e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4063_jpg.rf.aaf89781ec1aef91c298498803cfbc5d.jpg,authentic,pid_00079,14,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_14
roboflow_counterfeit_med_detection_2f5e2f41a9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images213_jpg.rf.aab222844af06ddd63a24c660891c090.jpg,authentic,pid_00080,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_ee218543c3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images268_jpg.rf.aaed47461b9313079b6fc19bc50f97e3.jpg,authentic,pid_00010,56,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_56
roboflow_counterfeit_med_detection_6557c8138f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images242_jpg.rf.aac3045f52a9846b6a018cda3a72d143.jpg,authentic,pid_00081,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_3231939e72,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images214_jpg.rf.aa4f3e95bc4764251be187971d782393.jpg,authentic,pid_00082,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_eb5ebebf5f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4029_jpg.rf.aad47efff46053c214daa3bcc32aa63e.jpg,authentic,pid_00083,23,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_23
roboflow_counterfeit_med_detection_1602ddc724,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4090_jpg.rf.ab95c16b0af8d66b55253b4b1a9a8481.jpg,authentic,pid_00084,21,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_21
roboflow_counterfeit_med_detection_6e8762240a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5107_jpg.rf.ab34c0c85a9c4c13daf8923dac5cc269.jpg,authentic,pid_00085,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_c7b590c286,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4035_jpg.rf.ab18df9e8af1fdd5525c2efb9f34366c.jpg,authentic,pid_00086,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_6ebb90a3b0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4046_jpg.rf.abbf76455cccd847bf95e5b65adaec3b.jpg,authentic,pid_00087,37,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_37
roboflow_counterfeit_med_detection_e1560d58e7,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5111_jpg.rf.ac28487c7f1d77805684ddc4d85b0fdd.jpg,authentic,pid_00088,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_d407529476,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4068_jpg.rf.ab672406fac552546887879b2fcad08c.jpg,authentic,pid_00076,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_a72b69aef5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images342_jpg.rf.ac8cf1d31ec4f90a6335501e911962ba.jpg,authentic,pid_00089,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_79cb9e845e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images231_jpg.rf.ababd88d0753cf0be2d47110ed5b8ac5.jpg,authentic,pid_00090,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_392a3ac7e7,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5062_jpg.rf.ac0724254e0ac49fa009816a2fb5f7e9.jpg,authentic,pid_00091,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_9981f77fea,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4100_jpg.rf.aba9cf743f66771b894c318a928cab49.jpg,authentic,pid_00047,15,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_15
roboflow_counterfeit_med_detection_851ffdd4ab,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4042_jpg.rf.ac6e3b7b5db301a8650c34576c74ab58.jpg,authentic,pid_00092,40,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_40
roboflow_counterfeit_med_detection_1dafe24116,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4069_jpg.rf.ac01ba66ef9a006c8619dddbcae126af.jpg,authentic,pid_00093,2,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_2
roboflow_counterfeit_med_detection_2752ab6a90,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images263_jpg.rf.ac9c4bc957ea8225c384e3bbd6e5165a.jpg,authentic,pid_00094,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_e277df43ae,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4060_jpg.rf.ac79f5ab24cc5f9391361be5f9c35d76.jpg,authentic,pid_00010,56,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_56
roboflow_counterfeit_med_detection_264f599027,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images210_jpg.rf.ac469894b7bfefdaadea27136e5f4411.jpg,authentic,pid_00095,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_b08ba05403,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5023_jpg.rf.abc587777620c4a61d1b56d2bb87b4b9.jpg,authentic,pid_00096,34,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_34
roboflow_counterfeit_med_detection_0c4808aa4b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4061_jpg.rf.abfa052be1ca405564057145f265f0a8.jpg,authentic,pid_00097,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_5ea964ef86,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4107_jpg.rf.abc28e075448cb42a1edf5da5a08c38d.jpg,authentic,pid_00098,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_5c458540ea,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5040_jpg.rf.ac8640d2141b222f78cf4f20a57e80d7.jpg,authentic,pid_00099,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_bd9513fd60,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images13_jpg.rf.ac0341374cfb04be28a4b7b22a2d3513.jpg,authentic,pid_00100,1,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,
roboflow_counterfeit_med_detection_3aefe5e17c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images338_jpg.rf.abba598057a3b2ebbee8dfcfeb966e67.jpg,authentic,pid_00101,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_28cadf9f14,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images258_jpg.rf.ac62fe0819a0de0fdb9a9b1af2174147.jpg,authentic,pid_00102,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_30f60a62f6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4079_jpg.rf.acd7375c1833a0deeb1df579940645d4.jpg,authentic,pid_00103,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_fa8f538a88,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4110_jpg.rf.acae9a4fb59ca2239dae7cbf7a2260ad.jpg,authentic,pid_00000,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_ec805b11f1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4067_jpg.rf.acc88fd2ae80eb517a6b1cec8d38fece.jpg,authentic,pid_00104,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_472813a17a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images07_jpg.rf.ace6377076399c138a31cfb40ee69015.jpg,authentic,pid_00105,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_921eede6e9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images212_jpg.rf.ad799fe8e6ebf168301cfd6ba9934e02.jpg,authentic,pid_00024,22,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_22
roboflow_counterfeit_med_detection_dc3a668a25,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images307_jpg.rf.ad89999007a7d388f55465e628a3b6c5.jpg,authentic,pid_00106,8,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_8
roboflow_counterfeit_med_detection_c9392a61a5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images275_jpg.rf.ad546e3ae417ed2d06993aaaeb70885a.jpg,authentic,pid_00107,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_ad4923a29d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5090_jpg.rf.acf0d9eb7d6cd9f9480f8827f5ef1d41.jpg,authentic,pid_00108,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_7c7df1bb22,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4090_jpg.rf.ad3145545a304c239924910d11107e49.jpg,authentic,pid_00084,21,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_21
roboflow_counterfeit_med_detection_4099ca6b2c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images242_jpg.rf.acfd28974f8c8533e0f32235b77e0785.jpg,authentic,pid_00109,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_e8202e93ee,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images268_jpg.rf.ad9945d9f92c150e289c0c3ab6644466.jpg,authentic,pid_00010,56,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_56
roboflow_counterfeit_med_detection_668b4343a6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4047_jpg.rf.ad7b04cc0f20b1767830241bf899c12b.jpg,authentic,pid_00110,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_88def639c0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images283_jpg.rf.ad507df30184157dc00d122faa06965b.jpg,authentic,pid_00111,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_a84eac9f18,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images349_jpg.rf.adaef565250d63f6528cc4f63a72de4a.jpg,authentic,pid_00112,9,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_9
roboflow_counterfeit_med_detection_19c133e955,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images303_jpg.rf.adc889f4ce153ecbc276a1a7512f8de8.jpg,authentic,pid_00113,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_a84d9aafb8,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images316_jpg.rf.ae00faa010b7145221c6e61794651dee.jpg,authentic,pid_00064,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_d0bbfb5f69,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images19_jpg.rf.ae26fc70cdc75a822bb15b2759032baa.jpg,authentic,pid_00114,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_0bd0d816ca,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5106_jpg.rf.ad4f9a71590bbc8b3f7199d59bdde08d.jpg,authentic,pid_00115,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_63b21a1065,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images31_jpg.rf.adee911c344b5dd548c07c76bc4fe7a4.jpg,authentic,pid_00116,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_bc2198a56b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4042_jpg.rf.addf216773162b54193ff365e2f4ec71.jpg,authentic,pid_00092,40,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_40
roboflow_counterfeit_med_detection_b78b8d08a0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5056_jpg.rf.ae4780cad821ebb6701a4bf760bd2385.jpg,authentic,pid_00117,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_05feae9ee0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4042_jpg.rf.ae6985a54d4c15349c4472b411b15b15.jpg,authentic,pid_00092,40,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_40
roboflow_counterfeit_med_detection_86637e3ecc,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5053_jpg.rf.ae3f67c6c2f8f5173bb7c047a95d81de.jpg,authentic,pid_00118,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_320a44d60c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4060_jpg.rf.aefa339d42c1f543b091bf00556917e5.jpg,authentic,pid_00010,56,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_56
roboflow_counterfeit_med_detection_6cf0fff9c5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images347_jpg.rf.aec905cea22e968ca9a1a2fed8b5a808.jpg,authentic,pid_00119,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_93d51ac44f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images210_jpg.rf.aea00a9e8f7bde7079f90cc1bc781571.jpg,authentic,pid_00095,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_9c36fa7914,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images342_jpg.rf.aeeed21426fca8022487bd11d1f5ed52.jpg,authentic,pid_00089,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_8c746b2a10,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images222_jpg.rf.afc60a1e72ded2305f51fab5c8342d0f.jpg,authentic,pid_00068,36,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_36
roboflow_counterfeit_med_detection_5abafd80f4,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5044_jpg.rf.afc930f4ba33af7c29bf61f6229d0ff8.jpg,authentic,pid_00014,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_5226deaafa,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images303_jpg.rf.afe05df5811a1061fad04cf4472af9f5.jpg,authentic,pid_00113,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_6bedfe12cd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images232_jpg.rf.af489ee56c22b72c1002bc5b7d924b20.jpg,authentic,pid_00120,16,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_16
roboflow_counterfeit_med_detection_dd4dbf8d65,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5059_jpg.rf.aec52beff2e8ccd113237956a7c08e69.jpg,authentic,pid_00121,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
